"","n4","Freq"
"40135","school teacher john merzbacher",2
"40136","school teacher of the",2
"40137","schools in northeast ohio",2
"40138","schools in st louis",2
"40139","science fiction and fantasy",2
"40140","scooby doo and the",2
"40141","score four runs in",2
"40142","scored in double figures",2
"40143","scored on a drive",2
"40144","scored points in the",2
"40145","scored three times in",2
"40146","scoring in the th",2
"40147","scott said he was",2
"40148","scottsdale and indian school",2
"40149","scouts of greater iowa",2
"40150","scrambling to finish their",2
"40151","scroll through the list",2
"40152","search for a missing",2
"40153","search for a new",2
"40154","searching for a new",2
"40155","searching for the perfect",2
"40156","season and was the",2
"40157","season averaging points and",2
"40158","season because of the",2
"40159","season cant wait to",2
"40160","season earlier this week",2
"40161","season in the process",2
"40162","season of eligibility remaining",2
"40163","season of mad men",2
"40164","season that saw him",2
"40165","season the plain dealer",2
"40166","season tickets for the",2
"40167","season to enter the",2
"40168","season to taste with",2
"40169","season when he was",2
"40170","season when the team",2
"40171","seasons hotel in positano",2
"40172","seat of a car",2
"40173","seat on the bench",2
"40174","seats are up for",2
"40175","seats on the bus",2
"40176","seats plus in the",2
"40177","second and finally got",2
"40178","second base in the",2
"40179","second day in a",2
"40180","second in a series",2
"40181","second part of the",2
"40182","second period trying to",2
"40183","second save of the",2
"40184","second time in as",2
"40185","second to last tweet",2
"40186","second week of the",2
"40187","second year in a",2
"40188","secondplace votes and points",2
"40189","seconds at a time",2
"40190","seconds into the second",2
"40191","secondshirtshop lite we love",2
"40192","secretary general of the",2
"40193","secretary ray lahood said",2
"40194","secretarygeneral lim guan eng",2
"40195","section of the piece",2
"40196","section of the website",2
"40197","sector of the economy",2
"40198","secure in the knowledge",2
"40199","securities and exchange commission",2
"40200","see a pic of",2
"40201","see god at work",2
"40202","see him at the",2
"40203","see him in the",2
"40204","see him in wi",2
"40205","see how i could",2
"40206","see how it compares",2
"40207","see how it turns",2
"40208","see how that goes",2
"40209","see how they work",2
"40210","see how this goes",2
"40211","see i was right",2
"40212","see if it can",2
"40213","see if they can",2
"40214","see if we could",2
"40215","see if you can",2
"40216","see in the mirror",2
"40217","see is what you",2
"40218","see it as part",2
"40219","see it in the",2
"40220","see me when i",2
"40221","see more and more",2
"40222","see my best friend",2
"40223","see my long lost",2
"40224","see no reason to",2
"40225","see on the horizon",2
"40226","see some of my",2
"40227","see some of the",2
"40228","see that kind of",2
"40229","see the benefits of",2
"40230","see the cabin in",2
"40231","see the lucky one",2
"40232","see the point i",2
"40233","see the whole thing",2
"40234","see them as people",2
"40235","see them in action",2
"40236","see them live in",2
"40237","see this as he",2
"40238","see us at booth",2
"40239","see us for a",2
"40240","see what comes up",2
"40241","see what else i",2
"40242","see what i did",2
"40243","see what it looks",2
"40244","see what ive been",2
"40245","see what you are",2
"40246","see what you did",2
"40247","see what you get",2
"40248","see where we are",2
"40249","see you all in",2
"40250","see you as a",2
"40251","see you as well",2
"40252","see you at pm",2
"40253","see you back on",2
"40254","see you guys in",2
"40255","see you guys there",2
"40256","see you next year",2
"40257","see you on the",2
"40258","see you soon i",2
"40259","see you soon im",2
"40260","see you soon rt",2
"40261","see you thanks for",2
"40262","see you there i",2
"40263","see you there on",2
"40264","see you there the",2
"40265","see you there then",2
"40266","see you there we",2
"40267","see you this weekend",2
"40268","see you tomorrow night",2
"40269","see your face and",2
"40270","seed to win a",2
"40271","seeing as i wasnt",2
"40272","seeing is a lot",2
"40273","seek the democratic nomination",2
"40274","seem like a good",2
"40275","seem to be any",2
"40276","seem to fit with",2
"40277","seem to get the",2
"40278","seem to realize that",2
"40279","seemed like a strange",2
"40280","seemed like there was",2
"40281","seemed to be about",2
"40282","seemed to have a",2
"40283","seemed to me that",2
"40284","seemed to suggest that",2
"40285","seems a shame to",2
"40286","seems like a lot",2
"40287","seems like a nice",2
"40288","seems like the perfect",2
"40289","seems to be growing",2
"40290","seems to be losing",2
"40291","seems to be more",2
"40292","seems to be on",2
"40293","seems to be some",2
"40294","seems to be something",2
"40295","seems to have been",2
"40296","seems to have gotten",2
"40297","seems to have had",2
"40298","seems to think that",2
"40299","seems to work in",2
"40300","seen a lot of",2
"40301","seen an uptick in",2
"40302","seen in a while",2
"40303","seen it live yet",2
"40304","seen wearing a blue",2
"40305","seen you in forever",2
"40306","selected in the rd",2
"40307","sells a lot of",2
"40308","semi crash use alternate",2
"40309","semifinal round of the",2
"40310","sen dianne feinstein dcalif",2
"40311","sen robert menendez dnj",2
"40312","senate armed services committee",2
"40313","senate minority leader gretchen",2
"40314","senate president stephen sweeney",2
"40315","senate president steve pierce",2
"40316","senator representing da state",2
"40317","send a direct message",2
"40318","send a message that",2
"40319","send an email with",2
"40320","send it to you",2
"40321","send me a direct",2
"40322","send me the link",2
"40323","send me your email",2
"40324","send them my way",2
"40325","send them to me",2
"40326","send us a dm",2
"40327","send you a free",2
"40328","send you an email",2
"40329","send you to the",2
"40330","sending all my love",2
"40331","sends the wrong message",2
"40332","senior administration officials tell",2
"40333","senior associate athletic director",2
"40334","senior exercise class and",2
"40335","senior fellow at the",2
"40336","senior season to enter",2
"40337","senior us defense official",2
"40338","sense of wanting to",2
"40339","sense to me that",2
"40340","sent a letter to",2
"40341","sent an email asking",2
"40342","sent back to the",2
"40343","sent me an email",2
"40344","sent you a dm",2
"40345","sent you an email",2
"40346","sentenced to nearly years",2
"40347","sentenced to two years",2
"40348","seriously if i dont",2
"40349","server in san francisco",2
"40350","serves on the board",2
"40351","service what do you",2
"40352","set a record for",2
"40353","set for may at",2
"40354","set our goal to",2
"40355","set out to be",2
"40356","set to attend any",2
"40357","set to be the",2
"40358","set up and where",2
"40359","set up by the",2
"40360","set up shop in",2
"40361","set your mind to",2
"40362","seton hall board of",2
"40363","sets out on a",2
"40364","settle at per cubic",2
"40365","settle for the bench",2
"40366","seven months ago to",2
"40367","seven years on the",2
"40368","seventh the relay team",2
"40369","several members of the",2
"40370","several miles of backup",2
"40371","several times a day",2
"40372","several times a week",2
"40373","several times in the",2
"40374","several weeks ago and",2
"40375","several years ago when",2
"40376","sexiest woman in the",2
"40377","sexual abuse in the",2
"40378","sexually provocative poses and",2
"40379","sgt stephen jones said",2
"40380","sh for rbis runs",2
"40381","shabby tea room winner",2
"40382","shadow of a doubt",2
"40383","shadow of the almighty",2
"40384","shake my head and",2
"40385","shake off the excess",2
"40386","shaker to be exact",2
"40387","shall call him squishy",2
"40388","shall eat you oh",2
"40389","share compared with a",2
"40390","share it with someone",2
"40391","share of the social",2
"40392","share some of my",2
"40393","share that love with",2
"40394","share the gospel with",2
"40395","share this with you",2
"40396","share with you my",2
"40397","share with you some",2
"40398","share with you that",2
"40399","share with your friends",2
"40400","shared the title with",2
"40401","shares were trading at",2
"40402","sharing it with you",2
"40403","sharing that with us",2
"40404","sharing the good news",2
"40405","sharp contrast to the",2
"40406","sharp increase in the",2
"40407","she admits that she",2
"40408","she also has the",2
"40409","she asked me if",2
"40410","she brought with her",2
"40411","she came up with",2
"40412","she can tell you",2
"40413","she closed her eyes",2
"40414","she could see the",2
"40415","she couldnt afford the",2
"40416","she did to create",2
